Region,Year,SystemicRisk
(am) Ancharakandy (CT),2018,0.6619681266416704
(am) Ancharakandy (CT),2019,0.6619167393985343
(am) Ancharakandy (CT),2020,0.6618809200791262
(am) Ancharakandy (CT),2021,0.6619132510539857
(am) Edappal (CT),2018,0.6619681266416704
(am) Edappal (CT),2019,0.6619167393985343
(am) Edappal (CT),2020,0.6618809200791262
(am) Edappal (CT),2021,0.6619132510539857
(am) Gudalur (TP),2018,0.6619681266416704
(am) Gudalur (TP),2019,0.6619167393985343
(am) Gudalur (TP),2020,0.6618809200791262
(am) Gudalur (TP),2021,0.6619132510539857
(am) Jharoda Majra Burari (CT),2018,0.6619681266416704
(am) Jharoda Majra Burari (CT),2019,0.6619167393985343
(am) Jharoda Majra Burari (CT),2020,0.6618809200791262
(am) Jharoda Majra Burari (CT),2021,0.6619132510539857
(am) Kumbalangy (CT),2018,0.6619681266416704
(am) Kumbalangy (CT),2019,0.6619167393985343
(am) Kumbalangy (CT),2020,0.6618809200791262
(am) Kumbalangy (CT),2021,0.6619132510539857
(am) Mavoor (CT),2018,0.6619681266416704
(am) Mavoor (CT),2019,0.6619167393985343
(am) Mavoor (CT),2020,0.6618809200791262
(am) Mavoor (CT),2021,0.6619132510539857
(am) Noapara (P) (CT),2018,0.6619681266416704
(am) Noapara (P) (CT),2019,0.6619167393985343
(am) Noapara (P) (CT),2020,0.6618809200791262
(am) Noapara (P) (CT),2021,0.6619132510539857
(am) Oggiyamduraipakkam (CT),2018,0.6619681266416704
(am) Oggiyamduraipakkam (CT),2019,0.6619167393985343
(am) Oggiyamduraipakkam (CT),2020,0.6618809200791262
(am) Oggiyamduraipakkam (CT),2021,0.6619132510539857
(am) Venmanad (CT),2018,0.6619681266416704
(am) Venmanad (CT),2019,0.6619167393985343
(am) Venmanad (CT),2020,0.6618809200791262
(am) Venmanad (CT),2021,0.6619132510539857
(an) Alamcode (CT),2018,0.6619681266416704
(an) Alamcode (CT),2019,0.6619167393985343
(an) Alamcode (CT),2020,0.6618809200791262
(an) Alamcode (CT),2021,0.6619132510539857
(an) Babanpur (P) (CT),2018,0.6619681266416704
(an) Babanpur (P) (CT),2019,0.6619167393985343
(an) Babanpur (P) (CT),2020,0.6618809200791262
(an) Babanpur (P) (CT),2021,0.6619132510539857
(an) Iriveri (CT),2018,0.6619681266416704
(an) Iriveri (CT),2019,0.6619167393985343
(an) Iriveri (CT),2020,0.6618809200791262
(an) Iriveri (CT),2021,0.6619132510539857
(an) Kakkanad (CT),2018,0.6619681266416704
(an) Kakkanad (CT),2019,0.6619167393985343
(an) Kakkanad (CT),2020,0.6618809200791262
(an) Kakkanad (CT),2021,0.6619132510539857
(an) Malumichampatti (CT),2018,0.6619681266416704
(an) Malumichampatti (CT),2019,0.6619167393985343
(an) Malumichampatti (CT),2020,0.6618809200791262
(an) Malumichampatti (CT),2021,0.6619132510539857
(an) Mullassery (CT),2018,0.6619681266416704
(an) Mullassery (CT),2019,0.6619167393985343
(an) Mullassery (CT),2020,0.6618809200791262
(an) Mullassery (CT),2021,0.6619132510539857
(an) Pallikaranai (TP),2018,0.6619681266416704
(an) Pallikaranai (TP),2019,0.6619167393985343
(an) Pallikaranai (TP),2020,0.6618809200791262
(an) Pallikaranai (TP),2021,0.6619132510539857
(an) Peruvayal (CT),2018,0.6619681266416704
(an) Peruvayal (CT),2019,0.6619167393985343
(an) Peruvayal (CT),2020,0.6618809200791262
(an) Peruvayal (CT),2021,0.6619132510539857
(an) Sadat Pur Gujran (CT),2018,0.6619681266416704
(an) Sadat Pur Gujran (CT),2019,0.6619167393985343
(an) Sadat Pur Gujran (CT),2020,0.6618809200791262
(an) Sadat Pur Gujran (CT),2021,0.6619132510539857
(ao) Baqiabad (CT),2018,0.6619681266416704
(ao) Baqiabad (CT),2019,0.6619167393985343
(ao) Baqiabad (CT),2020,0.6618809200791262
(ao) Baqiabad (CT),2021,0.6619132510539857
(ao) Chala (CT),2018,0.6619681266416704
(ao) Chala (CT),2019,0.6619167393985343
(ao) Chala (CT),2020,0.6618809200791262
(ao) Chala (CT),2021,0.6619132510539857
(ao) Kuttikkattoor (CT),2018,0.6619681266416704
(ao) Kuttikkattoor (CT),2019,0.6619167393985343
(ao) Kuttikkattoor (CT),2020,0.6618809200791262
(ao) Kuttikkattoor (CT),2021,0.6619132510539857
(ao) Madippakkam (CT),2018,0.6619681266416704
(ao) Madippakkam (CT),2019,0.6619167393985343
(ao) Madippakkam (CT),2020,0.6618809200791262
(ao) Madippakkam (CT),2021,0.6619132510539857
(ao) Marancheri (CT),2018,0.6619681266416704
(ao) Marancheri (CT),2019,0.6619167393985343
(ao) Marancheri (CT),2020,0.6618809200791262
(ao) Marancheri (CT),2021,0.6619132510539857
(ao) Perur Chettipalayam (CT),2018,0.6619681266416704
(ao) Perur Chettipalayam (CT),2019,0.6619167393985343
(ao) Perur Chettipalayam (CT),2020,0.6618809200791262
(ao) Perur Chettipalayam (CT),2021,0.6619132510539857
(ao) Teghari (CT),2018,0.6619681266416704
(ao) Teghari (CT),2019,0.6619167393985343
(ao) Teghari (CT),2020,0.6618809200791262
(ao) Teghari (CT),2021,0.6619132510539857
(ao) Vazhakkala (CT),2018,0.6619681266416704
(ao) Vazhakkala (CT),2019,0.6619167393985343
(ao) Vazhakkala (CT),2020,0.6618809200791262
(ao) Vazhakkala (CT),2021,0.6619132510539857
(ao) Venkitangu (CT),2018,0.6619681266416704
(ao) Venkitangu (CT),2019,0.6619167393985343
(ao) Venkitangu (CT),2020,0.6618809200791262
(ao) Venkitangu (CT),2021,0.6619132510539857
(ap) Bansberia (M),2018,0.6619681266416704
(ap) Bansberia (M),2019,0.6619167393985343
(ap) Bansberia (M),2020,0.6618809200791262
(ap) Bansberia (M),2021,0.6619132510539857
(ap) Cheranallur (CT),2018,0.6619681266416704
(ap) Cheranallur (CT),2019,0.6619167393985343
(ap) Cheranallur (CT),2020,0.6618809200791262
(ap) Cheranallur (CT),2021,0.6619132510539857
(ap) Karawal Nagar (CT),2018,0.6619681266416704
(ap) Karawal Nagar (CT),2019,0.6619167393985343
(ap) Karawal Nagar (CT),2020,0.6618809200791262
(ap) Karawal Nagar (CT),2021,0.6619132510539857
(ap) Moovarasampettai (CT),2018,0.6619681266416704
(ap) Moovarasampettai (CT),2019,0.6619167393985343
(ap) Moovarasampettai (CT),2020,0.6618809200791262
(ap) Moovarasampettai (CT),2021,0.6619132510539857
(ap) Olavanna (CT),2018,0.6619681266416704
(ap) Olavanna (CT),2019,0.6619167393985343
(ap) Olavanna (CT),2020,0.6618809200791262
(ap) Olavanna (CT),2021,0.6619132510539857
(ap) Pattanam (CT),2018,0.6619681266416704
(ap) Pattanam (CT),2019,0.6619167393985343
(ap) Pattanam (CT),2020,0.6618809200791262
(ap) Pattanam (CT),2021,0.6619132510539857
(ap) Thottada (CT),2018,0.6619681266416704
(ap) Thottada (CT),2019,0.6619167393985343
(ap) Thottada (CT),2020,0.6618809200791262
(ap) Thottada (CT),2021,0.6619132510539857
(ap) Vadanappally (CT),2018,0.6619681266416704
(ap) Vadanappally (CT),2019,0.6619167393985343
(ap) Vadanappally (CT),2020,0.6618809200791262
(ap) Vadanappally (CT),2021,0.6619132510539857
(aq) Chinniam palayam (CT),2018,0.6619681266416704
(aq) Chinniam palayam (CT),2019,0.6619167393985343
(aq) Chinniam palayam (CT),2020,0.6618809200791262
(aq) Chinniam palayam (CT),2021,0.6619132510539857
(aq) Dayal Pur (CT),2018,0.6619681266416704
(aq) Dayal Pur (CT),2019,0.6619167393985343
(aq) Dayal Pur (CT),2020,0.6618809200791262
(aq) Dayal Pur (CT),2021,0.6619132510539857
(aq) Kadachira (CT),2018,0.6619681266416704
(aq) Kadachira (CT),2019,0.6619167393985343
(aq) Kadachira (CT),2020,0.6618809200791262
(aq) Kadachira (CT),2021,0.6619132510539857
(aq) Kadamakkudy (CT),2018,0.6619681266416704
(aq) Kadamakkudy (CT),2019,0.6619167393985343
(aq) Kadamakkudy (CT),2020,0.6618809200791262
(aq) Kadamakkudy (CT),2021,0.6619132510539857
(aq) Pallavaram (M+OG),2018,0.6619681266416704
(aq) Pallavaram (M+OG),2019,0.6619167393985343
(aq) Pallavaram (M+OG),2020,0.6618809200791262
(aq) Pallavaram (M+OG),2021,0.6619132510539857
(aq) Pantheeramkavu (CT),2018,0.6619681266416704
(aq) Pantheeramkavu (CT),2019,0.6619167393985343
(aq) Pantheeramkavu (CT),2020,0.6618809200791262
(aq) Pantheeramkavu (CT),2021,0.6619132510539857
(aq) Shankhanagar (CT),2018,0.6619681266416704
(aq) Shankhanagar (CT),2019,0.6619167393985343
(aq) Shankhanagar (CT),2020,0.6618809200791262
(aq) Shankhanagar (CT),2021,0.6619132510539857
(aq) Talikkulam (CT),2018,0.6619681266416704
(aq) Talikkulam (CT),2019,0.6619167393985343
(aq) Talikkulam (CT),2020,0.6618809200791262
(aq) Talikkulam (CT),2021,0.6619132510539857
(ar) Amodghata (CT),2018,0.6619681266416704
(ar) Amodghata (CT),2019,0.6619167393985343
(ar) Amodghata (CT),2020,0.6618809200791262
(ar) Amodghata (CT),2021,0.6619132510539857
(ar) Jiwan Pur alias Johri Pur (CT),2018,0.6619681266416704
(ar) Jiwan Pur alias Johri Pur (CT),2019,0.6619167393985343
(ar) Jiwan Pur alias Johri Pur (CT),2020,0.6618809200791262
(ar) Jiwan Pur alias Johri Pur (CT),2021,0.6619132510539857
(ar) Killannur (CT),2018,0.6619681266416704
(ar) Killannur (CT),2019,0.6619167393985343
(ar) Killannur (CT),2020,0.6618809200791262
(ar) Killannur (CT),2021,0.6619132510539857
(ar) Mavilayi (CT),2018,0.6619681266416704
(ar) Mavilayi (CT),2019,0.6619167393985343
(ar) Mavilayi (CT),2020,0.6618809200791262
(ar) Mavilayi (CT),2021,0.6619132510539857
(ar) Mulavukad (CT),2018,0.6619681266416704
(ar) Mulavukad (CT),2019,0.6619167393985343
(ar) Mulavukad (CT),2020,0.6618809200791262
(ar) Mulavukad (CT),2021,0.6619132510539857
(ar) Ramanattukara (CT),2018,0.6619681266416704
(ar) Ramanattukara (CT),2019,0.6619167393985343
(ar) Ramanattukara (CT),2020,0.6618809200791262
(ar) Ramanattukara (CT),2021,0.6619132510539857
(ar) Somayampalayam (CT),2018,0.6619681266416704
(ar) Somayampalayam (CT),2019,0.6619167393985343
(ar) Somayampalayam (CT),2020,0.6618809200791262
(ar) Somayampalayam (CT),2021,0.6619132510539857
(ar) Thiruneermalai (TP),2018,0.6619681266416704
(ar) Thiruneermalai (TP),2019,0.6619167393985343
(ar) Thiruneermalai (TP),2020,0.6618809200791262
(ar) Thiruneermalai (TP),2021,0.6619132510539857
(as ) Thiruvankulam (CT),2018,0.6619681266416704
(as ) Thiruvankulam (CT),2019,0.6619167393985343
(as ) Thiruvankulam (CT),2020,0.6618809200791262
(as ) Thiruvankulam (CT),2021,0.6619132510539857
(as) Chak Banshberia (CT),2018,0.6619681266416704
(as) Chak Banshberia (CT),2019,0.6619167393985343
(as) Chak Banshberia (CT),2020,0.6618809200791262
(as) Chak Banshberia (CT),2021,0.6619132510539857
(as) Cheruvannur (CT),2018,0.6619681266416704
(as) Cheruvannur (CT),2019,0.6619167393985343
(as) Cheruvannur (CT),2020,0.6618809200791262
(as) Cheruvannur (CT),2021,0.6619132510539857
(as) Mustafabad (CT),2018,0.6619681266416704
(as) Mustafabad (CT),2019,0.6619167393985343
(as) Mustafabad (CT),2020,0.6618809200791262
(as) Mustafabad (CT),2021,0.6619132510539857
(as) Muthugundun Pudur (CT),2018,0.6619681266416704
(as) Muthugundun Pudur (CT),2019,0.6619167393985343
(as) Muthugundun Pudur (CT),2020,0.6618809200791262
(as) Muthugundun Pudur (CT),2021,0.6619132510539857
(as) Peralassery (CT),2018,0.6619681266416704
(as) Peralassery (CT),2019,0.6619167393985343
(as) Peralassery (CT),2020,0.6618809200791262
(as) Peralassery (CT),2021,0.6619132510539857
(as) Tambaram (M),2018,0.6619681266416704
(as) Tambaram (M),2019,0.6619167393985343
(as) Tambaram (M),2020,0.6618809200791262
(as) Tambaram (M),2021,0.6619132510539857
(as) Thangalur (CT),2018,0.6619681266416704
(as) Thangalur (CT),2019,0.6619167393985343
(as) Thangalur (CT),2020,0.6618809200791262
(as) Thangalur (CT),2021,0.6619132510539857
(at) Arasur (CT),2018,0.6619681266416704
(at) Arasur (CT),2019,0.6619167393985343
(at) Arasur (CT),2020,0.6618809200791262
(at) Arasur (CT),2021,0.6619132510539857
(at) Avanur (CT),2018,0.6619681266416704
(at) Avanur (CT),2019,0.6619167393985343
(at) Avanur (CT),2020,0.6618809200791262
(at) Avanur (CT),2021,0.6619132510539857
(at) Beypore (CT),2018,0.6619681266416704
(at) Beypore (CT),2019,0.6619167393985343
(at) Beypore (CT),2020,0.6618809200791262
(at) Beypore (CT),2021,0.6619132510539857
(at) Chitlapakkam (TP),2018,0.6619681266416704
(at) Chitlapakkam (TP),2019,0.6619167393985343
(at) Chitlapakkam (TP),2020,0.6618809200791262
(at) Chitlapakkam (TP),2021,0.6619132510539857
(at) Hugli-Chinsurah (M+OG),2018,0.6619681266416704
(at) Hugli-Chinsurah (M+OG),2019,0.6619167393985343
(at) Hugli-Chinsurah (M+OG),2020,0.6618809200791262
(at) Hugli-Chinsurah (M+OG),2021,0.6619132510539857
(at) Kanayannur (CT),2018,0.6619681266416704
(at) Kanayannur (CT),2019,0.6619167393985343
(at) Kanayannur (CT),2020,0.6618809200791262
(at) Kanayannur (CT),2021,0.6619132510539857
(at) Khan Pur Dhani (CT),2018,0.6619681266416704
(at) Khan Pur Dhani (CT),2019,0.6619167393985343
(at) Khan Pur Dhani (CT),2020,0.6618809200791262
(at) Khan Pur Dhani (CT),2021,0.6619132510539857
(at) Muzhappilangad (CT),2018,0.6619681266416704
(at) Muzhappilangad (CT),2019,0.6619167393985343
(at) Muzhappilangad (CT),2020,0.6618809200791262
(at) Muzhappilangad (CT),2021,0.6619132510539857
(au) Anjur (CT),2018,0.6619681266416704
(au) Anjur (CT),2019,0.6619167393985343
(au) Anjur (CT),2020,0.6618809200791262
(au) Anjur (CT),2021,0.6619132510539857
(au) Kaniyur (CT),2018,0.6619681266416704
(au) Kaniyur (CT),2019,0.6619167393985343
(au) Kaniyur (CT),2020,0.6618809200791262
(au) Kaniyur (CT),2021,0.6619132510539857
(au) Karuvanthuruthy (CT),2018,0.6619681266416704
(au) Karuvanthuruthy (CT),2019,0.6619167393985343
(au) Karuvanthuruthy (CT),2020,0.6618809200791262
(au) Karuvanthuruthy (CT),2021,0.6619132510539857
(au) Koodali (CT),2018,0.6619681266416704
(au) Koodali (CT),2019,0.6619167393985343
(au) Koodali (CT),2020,0.6618809200791262
(au) Koodali (CT),2021,0.6619132510539857
(au) Kureekkad (CT),2018,0.6619681266416704
(au) Kureekkad (CT),2019,0.6619167393985343
(au) Kureekkad (CT),2020,0.6618809200791262
(au) Kureekkad (CT),2021,0.6619132510539857
(au) Naldanga (CT),2018,0.6619681266416704
(au) Naldanga (CT),2019,0.6619167393985343
(au) Naldanga (CT),2020,0.6618809200791262
(au) Naldanga (CT),2021,0.6619132510539857
(au) Sembakkam (TP),2018,0.6619681266416704
(au) Sembakkam (TP),2019,0.6619167393985343
(au) Sembakkam (TP),2020,0.6618809200791262
(au) Sembakkam (TP),2021,0.6619132510539857
(au) Tukhmir Pur (CT),2018,0.6619681266416704
(au) Tukhmir Pur (CT),2019,0.6619167393985343
(au) Tukhmir Pur (CT),2020,0.6618809200791262
(au) Tukhmir Pur (CT),2021,0.6619132510539857
(av) Feroke (CT),2018,0.6619681266416704
(av) Feroke (CT),2019,0.6619167393985343
(av) Feroke (CT),2020,0.6618809200791262
(av) Feroke (CT),2021,0.6619132510539857
(av) Jalladiampet (CT),2018,0.6619681266416704
(av) Jalladiampet (CT),2019,0.6619167393985343
(av) Jalladiampet (CT),2020,0.6618809200791262
(av) Jalladiampet (CT),2021,0.6619132510539857
(av) Kaiparamba (CT),2018,0.6619681266416704
(av) Kaiparamba (CT),2019,0.6619167393985343
(av) Kaiparamba (CT),2020,0.6618809200791262
(av) Kaiparamba (CT),2021,0.6619132510539857
(av) Keezhallur (CT),2018,0.6619681266416704
(av) Keezhallur (CT),2019,0.6619167393985343
(av) Keezhallur (CT),2020,0.6618809200791262
(av) Keezhallur (CT),2021,0.6619132510539857
(av) Khajoori Khas (CT),2018,0.6619681266416704
(av) Khajoori Khas (CT),2019,0.6619167393985343
(av) Khajoori Khas (CT),2020,0.6618809200791262
(av) Khajoori Khas (CT),2021,0.6619132510539857
(av) Kodalia (CT),2018,0.6619681266416704
(av) Kodalia (CT),2019,0.6619167393985343
(av) Kodalia (CT),2020,0.6618809200791262
(av) Kodalia (CT),2021,0.6619132510539857
(av) Maradu (CT),2018,0.6619681266416704
(av) Maradu (CT),2019,0.6619167393985343
(av) Maradu (CT),2020,0.6618809200791262
(av) Maradu (CT),2021,0.6619132510539857
(av) Neelambur (CT),2018,0.6619681266416704
(av) Neelambur (CT),2019,0.6619167393985343
(av) Neelambur (CT),2020,0.6618809200791262
(av) Neelambur (CT),2021,0.6619132510539857
(aw) Kulihanda (CT),2018,0.6619681266416704
(aw) Kulihanda (CT),2019,0.6619167393985343
(aw) Kulihanda (CT),2020,0.6618809200791262
(aw) Kulihanda (CT),2021,0.6619132510539857
(aw) Kumbalam (CT),2018,0.6619681266416704
(aw) Kumbalam (CT),2019,0.6619167393985343
(aw) Kumbalam (CT),2020,0.6618809200791262
(aw) Kumbalam (CT),2021,0.6619132510539857
(aw) Mir Pur Turk (CT),2018,0.6619681266416704
(aw) Mir Pur Turk (CT),2019,0.6619167393985343
(aw) Mir Pur Turk (CT),2020,0.6618809200791262
(aw) Mir Pur Turk (CT),2021,0.6619132510539857
(aw) Paduvilayi (CT),2018,0.6619681266416704
(aw) Paduvilayi (CT),2019,0.6619167393985343
(aw) Paduvilayi (CT),2020,0.6618809200791262
(aw) Paduvilayi (CT),2021,0.6619132510539857
(aw) Sholinganallur (TP+OG),2018,0.6619681266416704
(aw) Sholinganallur (TP+OG),2019,0.6619167393985343
(aw) Sholinganallur (TP+OG),2020,0.6618809200791262
(aw) Sholinganallur (TP+OG),2021,0.6619132510539857
(aw) Tholur (CT),2018,0.6619681266416704
(aw) Tholur (CT),2019,0.6619167393985343
(aw) Tholur (CT),2020,0.6618809200791262
(aw) Tholur (CT),2021,0.6619132510539857
(ax) Edakkalathur (CT),2018,0.6619681266416704
(ax) Edakkalathur (CT),2019,0.6619167393985343
(ax) Edakkalathur (CT),2020,0.6618809200791262
(ax) Edakkalathur (CT),2021,0.6619132510539857
(ax) Madambakkam (TP),2018,0.6619681266416704
(ax) Madambakkam (TP),2019,0.6619167393985343
(ax) Madambakkam (TP),2020,0.6618809200791262
(ax) Madambakkam (TP),2021,0.6619132510539857
(ax) Manakunnam (CT),2018,0.6619681266416704
(ax) Manakunnam (CT),2019,0.6619167393985343
(ax) Manakunnam (CT),2020,0.6618809200791262
(ax) Manakunnam (CT),2021,0.6619132510539857
(ax) Pathiriyad (CT),2018,0.6619681266416704
(ax) Pathiriyad (CT),2019,0.6619167393985343
(ax) Pathiriyad (CT),2020,0.6618809200791262
(ax) Pathiriyad (CT),2021,0.6619132510539857
(ax) Simla (CT),2018,0.6619681266416704
(ax) Simla (CT),2019,0.6619167393985343
(ax) Simla (CT),2020,0.6618809200791262
(ax) Simla (CT),2021,0.6619132510539857
(ax) Ziauddin Pur (CT),2018,0.6619681266416704
(ax) Ziauddin Pur (CT),2019,0.6619167393985343
(ax) Ziauddin Pur (CT),2020,0.6618809200791262
(ax) Ziauddin Pur (CT),2021,0.6619132510539857
(ay) Dharmapur (CT),2018,0.6619681266416704
(ay) Dharmapur (CT),2019,0.6619167393985343
(ay) Dharmapur (CT),2020,0.6618809200791262
(ay) Dharmapur (CT),2021,0.6619132510539857
(ay) Gokal Pur (CT),2018,0.6619681266416704
(ay) Gokal Pur (CT),2019,0.6619167393985343
(ay) Gokal Pur (CT),2020,0.6618809200791262
(ay) Gokal Pur (CT),2021,0.6619132510539857
(ay) Mangattidam (CT),2018,0.6619681266416704
(ay) Mangattidam (CT),2019,0.6619167393985343
(ay) Mangattidam (CT),2020,0.6618809200791262
(ay) Mangattidam (CT),2021,0.6619132510539857
(ay) Mulamthuruthy (CT),2018,0.6619681266416704
(ay) Mulamthuruthy (CT),2019,0.6619167393985343
(ay) Mulamthuruthy (CT),2020,0.6618809200791262
(ay) Mulamthuruthy (CT),2021,0.6619132510539857
(ay) Peramangalam (CT),2018,0.6619681266416704
(ay) Peramangalam (CT),2019,0.6619167393985343
(ay) Peramangalam (CT),2020,0.6618809200791262
(ay) Peramangalam (CT),2021,0.6619132510539857
(ay) Perungalathur (TP),2018,0.6619681266416704
(ay) Perungalathur (TP),2019,0.6619167393985343
(ay) Perungalathur (TP),2020,0.6618809200791262
(ay) Perungalathur (TP),2021,0.6619132510539857
(az) Amballur (CT),2018,0.6619681266416704
(az) Amballur (CT),2019,0.6619167393985343
(az) Amballur (CT),2020,0.6618809200791262
(az) Amballur (CT),2021,0.6619132510539857
(az) Babar Pur (CT),2018,0.6619681266416704
(az) Babar Pur (CT),2019,0.6619167393985343
(az) Babar Pur (CT),2020,0.6618809200791262
(az) Babar Pur (CT),2021,0.6619132510539857
(az) Bhadreswar (M),2018,0.6619681266416704
(az) Bhadreswar (M),2019,0.6619167393985343
(az) Bhadreswar (M),2020,0.6618809200791262
(az) Bhadreswar (M),2021,0.6619132510539857
(az) Choolissery (CT),2018,0.6619681266416704
(az) Choolissery (CT),2019,0.6619167393985343
(az) Choolissery (CT),2020,0.6618809200791262
(az) Choolissery (CT),2021,0.6619132510539857
(az) Kandamkunnu (CT),2018,0.6619681266416704
(az) Kandamkunnu (CT),2019,0.6619167393985343
(az) Kandamkunnu (CT),2020,0.6618809200791262
(az) Kandamkunnu (CT),2021,0.6619132510539857
(az) Peerkankaranai (TP+OG),2018,0.6619681266416704
(az) Peerkankaranai (TP+OG),2019,0.6619167393985343
(az) Peerkankaranai (TP+OG),2020,0.6618809200791262
(az) Peerkankaranai (TP+OG),2021,0.6619132510539857
(b) 3 e Village (CT),2018,0.6619681266416704
(b) 3 e Village (CT),2019,0.6619167393985343
(b) 3 e Village (CT),2020,0.6618809200791262
(b) 3 e Village (CT),2021,0.6619132510539857
(b) Agra (CB),2018,0.6619681266416704
(b) Agra (CB),2019,0.6619167393985343
(b) Agra (CB),2020,0.6618809200791262
(b) Agra (CB),2021,0.6619132510539857
(b) Ahmadabad Cantonment (CB),2018,0.6619681266416704
(b) Ahmadabad Cantonment (CB),2019,0.6619167393985343
(b) Ahmadabad Cantonment (CB),2020,0.6618809200791262
(b) Ahmadabad Cantonment (CB),2021,0.6619132510539857
(b) Ahmadnagar Cantt. (CB),2018,0.6619681266416704
(b) Ahmadnagar Cantt. (CB),2019,0.6619167393985343
(b) Ahmadnagar Cantt. (CB),2020,0.6618809200791262
(b) Ahmadnagar Cantt. (CB),2021,0.6619132510539857
(b) Ajanur (CT),2018,0.6619681266416704
(b) Ajanur (CT),2019,0.6619167393985343
(b) Ajanur (CT),2020,0.6618809200791262
(b) Ajanur (CT),2021,0.6619132510539857
(b) Allahabad (CB),2018,0.6619681266416704
(b) Allahabad (CB),2019,0.6619167393985343
(b) Allahabad (CB),2020,0.6618809200791262
(b) Allahabad (CB),2021,0.6619132510539857
(b) Amanganj (CT),2018,0.6619681266416704
(b) Amanganj (CT),2019,0.6619167393985343
(b) Amanganj (CT),2020,0.6618809200791262
(b) Amanganj (CT),2021,0.6619132510539857
(b) Ambala Cantt. (CB),2018,0.6619681266416704
(b) Ambala Cantt. (CB),2019,0.6619167393985343
(b) Ambala Cantt. (CB),2020,0.6618809200791262
(b) Ambala Cantt. (CB),2021,0.6619132510539857
(b) Amilo (CT),2018,0.6619681266416704
(b) Amilo (CT),2019,0.6619167393985343
(b) Amilo (CT),2020,0.6618809200791262
(b) Amilo (CT),2021,0.6619132510539857
(b) Anandpar (CT),2018,0.6619681266416704
(b) Anandpar (CT),2019,0.6619167393985343
(b) Anandpar (CT),2020,0.6618809200791262
(b) Anandpar (CT),2021,0.6619132510539857
(b) Anklesvar INA (INA),2018,0.6619681266416704
(b) Anklesvar INA (INA),2019,0.6619167393985343
(b) Anklesvar INA (INA),2020,0.6618809200791262
(b) Anklesvar INA (INA),2021,0.6619132510539857
(b) Anup Nagar (CT),2018,0.6619681266416704
(b) Anup Nagar (CT),2019,0.6619167393985343
(b) Anup Nagar (CT),2020,0.6618809200791262
(b) Anup Nagar (CT),2021,0.6619132510539857
(b) Aquem (CT),2018,0.6619681266416704
(b) Aquem (CT),2019,0.6619167393985343
(b) Aquem (CT),2020,0.6618809200791262
(b) Aquem (CT),2021,0.6619132510539857
(b) Arookutty (CT),2018,0.6619681266416704
(b) Arookutty (CT),2019,0.6619167393985343
(b) Arookutty (CT),2020,0.6618809200791262
(b) Arookutty (CT),2021,0.6619132510539857
(b) Ashoknagar Kalyangarh (M),2018,0.6619681266416704
(b) Ashoknagar Kalyangarh (M),2019,0.6619167393985343
(b) Ashoknagar Kalyangarh (M),2020,0.6618809200791262
(b) Ashoknagar Kalyangarh (M),2021,0.6619132510539857
(b) Attingal (M),2018,0.6619681266416704
(b) Attingal (M),2019,0.6619167393985343
(b) Attingal (M),2020,0.6618809200791262
(b) Attingal (M),2021,0.6619132510539857
(b) Aurangabad Cantt. (CB),2018,0.6619681266416704
(b) Aurangabad Cantt. (CB),2019,0.6619167393985343
(b) Aurangabad Cantt. (CB),2020,0.6618809200791262
(b) Aurangabad Cantt. (CB),2021,0.6619132510539857
(b) Avanashi (TP),2018,0.6619681266416704
(b) Avanashi (TP),2019,0.6619167393985343
(b) Avanashi (TP),2020,0.6618809200791262
(b) Avanashi (TP),2021,0.6619132510539857
(b) Badami Bagh (CB),2018,0.6619681266416704
(b) Badami Bagh (CB),2019,0.6619167393985343
(b) Badami Bagh (CB),2020,0.6618809200791262
(b) Badami Bagh (CB),2021,0.6619132510539857
(b) Badshahpur (CT) (Part),2018,0.6619681266416704
(b) Badshahpur (CT) (Part),2019,0.6619167393985343
(b) Badshahpur (CT) (Part),2020,0.6618809200791262
(b) Badshahpur (CT) (Part),2021,0.6619132510539857
(b) Bahalimpur (CT),2018,0.6619681266416704
(b) Bahalimpur (CT),2019,0.6619167393985343
(b) Bahalimpur (CT),2020,0.6618809200791262
(b) Bahalimpur (CT),2021,0.6619132510539857
(b) Bahbari Gaon (CT),2018,0.6619681266416704
(b) Bahbari Gaon (CT),2019,0.6619167393985343
(b) Bahbari Gaon (CT),2020,0.6618809200791262
(b) Bahbari Gaon (CT),2021,0.6619132510539857
(b) Balaga (CT),2018,0.6619681266416704
(b) Balaga (CT),2019,0.6619167393985343
(b) Balaga (CT),2020,0.6618809200791262
(b) Balaga (CT),2021,0.6619132510539857
(b) Balakrishnapuram (CT),2018,0.6619681266416704
(b) Balakrishnapuram (CT),2019,0.6619167393985343
(b) Balakrishnapuram (CT),2020,0.6618809200791262
(b) Balakrishnapuram (CT),2021,0.6619132510539857
(b) Ballepalle (CT),2018,0.6619681266416704
(b) Ballepalle (CT),2019,0.6619167393985343
(b) Ballepalle (CT),2020,0.6618809200791262
(b) Ballepalle (CT),2021,0.6619132510539857
(b) Bamunara (CT),2018,0.6619681266416704
(b) Bamunara (CT),2019,0.6619167393985343
(b) Bamunara (CT),2020,0.6618809200791262
(b) Bamunara (CT),2021,0.6619132510539857
(b) Banki (NP),2018,0.6619681266416704
(b) Banki (NP),2019,0.6619167393985343
(b) Banki (NP),2020,0.6618809200791262
(b) Banki (NP),2021,0.6619132510539857
(b) Bareilly (CB),2018,0.6619681266416704
